 ntitle, nph, npadx, nohole, ihole, inters, iafolp, jumprm, iunf
    2    3    8    0    4    0    0    0    0
Cr2GeC
 POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
 rnrmav   2.54766977338131     
 xmu -0.538405265223117     
 vint -0.958743743896484     
 rhoint  0.795911275734265     
 emu   44.8812769200000     
 s02  0.984846905900000     
 erelax   1.39513598700000     
 wp  0.855509157476427     
 ecv  -2.22333319466594     
 rs   1.55627210252318     
 xf   1.23317656955104     
 qtotel   17232.0000000000     
 totvol  0.000000000000000E+000
 imt
  197  190  194  197
 rmt
   2.75893105152847        1.91848992002622        2.44715382470595     
   2.76847572509571     
 inrm
  197  191  195  197
 iz
   32    6   24   32
 kappa
   -1   -1    1   -2   -1    1   -2    2   -3   -1    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0
 rnrm
   2.82148530500000        2.08531613800000        2.57934876400000     
   2.83249154200000     
 folp
   1.05585975081147        1.15000000000000        1.14422545817354     
   1.05703100974696     
 folpx
   1.05585975081147        1.15000000000000        1.14422545817354     
   1.05703100974696     
 xnatph
   1.00000000000000        200.000000000000        400.000000000000     
   200.000000000000     
 xion
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000
 dgc0
  2.287981710000000E-005  2.526570187000000E-005  2.790020785000000E-005
  3.080921421000000E-005  3.402128936000000E-005  3.756796933000000E-005
  4.148406607000000E-005  4.580800591000000E-005  5.058220392000000E-005
  5.585347668000000E-005  6.167349742000000E-005  6.809929805999999E-005
  7.519382289000001E-005  8.302653899000000E-005  9.167410939999999E-005
  1.012211353000000E-004  1.117609741000000E-004  1.233966414000000E-004
  1.362418050000000E-004  1.504218807000000E-004  1.660752391000000E-004
  1.833545364000000E-004  2.024281796000000E-004  2.234819411000000E-004
  2.467207370000000E-004  2.723705849000000E-004  3.006807608000000E-004
  3.319261726000000E-004  3.664099732000000E-004  4.044664367000000E-004
  4.464641222000000E-004  4.928093558000000E-004  5.439500593000000E-004
  6.003799612999999E-004  6.626432266000000E-004  7.313395447000000E-004
  8.071297216000000E-004  8.907418225000000E-004  9.829779188000000E-004
  1.084721495000000E-003  1.196945579000000E-003  1.320721663000000E-003
  1.457229489000000E-003  1.607767774000000E-003  1.773765971000000E-003
  1.956797146000000E-003  2.158592090000000E-003  2.381054750000000E-003
  2.626279121000000E-003  2.896567717000000E-003  3.194451746000000E-003
  3.522713153000000E-003  3.884408673000000E-003  4.282896074000000E-003
  4.721862748000000E-003  5.205356860000000E-003  5.737821243000000E-003
  6.324130248000000E-003  6.969629776000000E-003  7.680180723000000E-003
  8.462206076000000E-003  9.322741912999999E-003  1.026949256000000E-002
  1.131089016000000E-002  1.245615897000000E-002  1.371538454000000E-002
  1.509958815000000E-002  1.662080674000000E-002  1.829217844000000E-002
  2.012803416000000E-002  2.214399515000000E-002  2.435707698000000E-002
  2.678579975000000E-002  2.945030480000000E-002  3.237247781000000E-002
  3.557607815000000E-002  3.908687428000000E-002  4.293278484000000E-002
  4.714402490000000E-002  5.175325670000000E-002  5.679574390000000E-002
  6.230950832000000E-002  6.833548751000000E-002  7.491769163000001E-002
  8.210335732000000E-002  8.994309601000000E-002  9.849103379000000E-002
  0.107804939100000       0.117946334300000       0.128980586200000     
  0.140976969900000       0.154008700600000       0.168152924900000     
  0.183490665100000       0.200106707300000       0.218089422600000     
  0.237530512900000       0.258524667500000       0.281169119200000     
  0.305563087600000       0.331807092900000       0.360002128400000     
  0.390248675400000       0.422645546000000       0.457288538800000     
  0.494268893900000       0.533671534100000       0.575573082700000     
  0.620039648300000       0.667124372700000       0.716864743100000     
  0.769279673200000       0.824366365500000       0.882096978500000     
  0.942415127300000        1.00523226000000        1.07042396800000     
   1.13782629200000        1.20723211700000        1.27838775100000     
   1.35098980100000        1.42468248700000        1.49905554000000     
   1.57364284100000        1.64792198500000        1.72131493700000     
   1.79318997800000        1.86286510500000        1.92961305400000     
   1.99266809300000        2.05123468000000        2.10449806700000     
   2.15163684800000        2.19183739500000        2.22431005000000     
   2.24830685000000        2.26314046500000        2.26820395000000     
   2.26299078600000        2.24711462400000        2.22032804100000     
   2.18253955200000        2.13382807900000        2.07445405300000     
   2.00486633600000        1.92570419000000        1.83779365500000     
   1.74213779100000        1.63990050600000        1.53238395300000     
   1.42099959000000        1.30723389700000        1.19260943300000     
   1.07864277400000       0.966801074000000       0.858459228400000     
  0.754859812600000       0.657077953400000       0.565993121500000     
  0.482269480600000       0.406345920600000       0.338436259000000     
  0.278539394200000       0.226458487000000       0.181827626900000     
  0.144143955600000       0.112802930800000       8.713434768000000E-002
  6.643687506000000E-002  5.000919318000000E-002  3.717629584000000E-002
  2.731005212000000E-002  1.984368039000000E-002  1.428030364000000E-002
  1.019615927000000E-002  7.239339800000000E-003  5.125125681000000E-003
  3.628948354000000E-003  2.578107187000000E-003  1.843044289000000E-003
  1.328728227000000E-003  9.672485920000000E-004  7.110628764000000E-004
  5.269296477000000E-004  3.929658369000000E-004  2.945326443000000E-004
  2.202622299000000E-004  1.643900588000000E-004  1.231095802000000E-004
  9.043497927000001E-005  6.549790638000000E-005  4.848422064000000E-005
  3.440680337000000E-005  2.305922728000000E-005  1.661422849000000E-005
  1.142438961000000E-005  6.400124872000000E-006  4.186121925000000E-006
  1.094048636000000E-006  2.493369380000000E-007  5.267538907000000E-008
  1.027570720000000E-008  1.843417341000000E-009  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
 dpc0
 -1.340022962000000E-006 -1.479745373000000E-006 -1.634025328000000E-006
 -1.804377775000000E-006 -1.992475025000000E-006 -2.200162978000000E-006
 -2.429479148000000E-006 -2.682672845000000E-006 -2.962226407000000E-006
 -3.270879823000000E-006 -3.611657103000000E-006 -3.987895714000000E-006
 -4.403278905000000E-006 -4.861871392000000E-006 -5.368158684000000E-006
 -5.927090436000000E-006 -6.544128243000000E-006 -7.225298310000000E-006
 -7.977249496000000E-006 -8.807317277000000E-006 -9.723594217000000E-006
 -1.073500760000000E-005 -1.185140496000000E-005 -1.308364824000000E-005
 -1.444371749000000E-005 -1.594482512000000E-005 -1.760154152000000E-005
 -1.942993344000000E-005 -2.144771627000000E-005 -2.367442151000000E-005
 -2.613158103000000E-005 -2.884292973000000E-005 -3.183462837000000E-005
 -3.513550847000000E-005 -3.877734153000000E-005 -4.279513473000000E-005
 -4.722745585000000E-005 -5.211678993000000E-005 -5.750993088000000E-005
 -6.345841113000000E-005 -7.001897310000000E-005 -7.725408600000000E-005
 -8.523251254000000E-005 -9.402992966000000E-005 -1.037296086000000E-004
 -1.144231591000000E-004 -1.262113440000000E-004 -1.392049700000000E-004
 -1.535258608000000E-004 -1.693079209000000E-004 -1.866982966000000E-004
 -2.058586421000000E-004 -2.269665008000000E-004 -2.502168090000000E-004
 -2.758235335000000E-004 -3.040214518000000E-004 -3.350680876000000E-004
 -3.692458104000000E-004 -4.068641136000000E-004 -4.482620811000000E-004
 -4.938110569000000E-004 -5.439175289000000E-004 -5.990262408000000E-004
 -6.596235457000000E-004 -7.262410123999999E-004 -7.994592997000000E-004
 -8.799123079000000E-004 -9.682916204000000E-004 -1.065351245000000E-003
 -1.171912660000000E-003 -1.288870180000000E-003 -1.417196626000000E-003
 -1.557949327000000E-003 -1.712276417000000E-003 -1.881423444000000E-003
 -2.066740261000000E-003 -2.269688179000000E-003 -2.491847347000000E-003
 -2.734924331000000E-003 -3.000759817000000E-003 -3.291336389000000E-003
 -3.608786297000000E-003 -3.955399111000000E-003 -4.333629148000000E-003
 -4.746102528000000E-003 -5.195623710000000E-003 -5.685181293000000E-003
 -6.217952887000000E-003 -6.797308797000000E-003 -7.426814224000000E-003
 -8.110229682000000E-003 -8.851509265000000E-003 -9.654796354000000E-003
 -1.052441635000000E-002 -1.146486593000000E-002 -1.248079832000000E-002
 -1.357700401000000E-002 -1.475838634000000E-002 -1.602993127000000E-002
 -1.739667077000000E-002 -1.886363905000000E-002 -2.043582103000000E-002
 -2.211809230000000E-002 -2.391515001000000E-002 -2.583143396000000E-002
 -2.787103744000000E-002 -3.003760732000000E-002 -3.233423311000000E-002
 -3.476332479000000E-002 -3.732647950000000E-002 -4.002433748000000E-002
 -4.285642782000000E-002 -4.582100517000000E-002 -4.891487877000000E-002
 -5.213323609000000E-002 -5.546946342000000E-002 -5.891496696000000E-002
 -6.245899837000000E-002 -6.608848970000000E-002 -6.978790335000000E-002
 -7.353910375000000E-002 -7.732125798000000E-002 -8.111077356000000E-002
 -8.488128229000000E-002 -8.860367889000000E-002 -9.224622422000001E-002
 -9.577472151999999E-002 -9.915277438000000E-002 -0.102342132900000     
 -0.105303133800000      -0.107995235800000      -0.110377651400000     
 -0.112410068600000      -0.114053456200000      -0.115270937000000     
 -0.116028713900000      -0.116297023800000      -0.116051095200000     
 -0.115272078100000      -0.113947914200000      -0.112074113500000     
